"id_usuario";"id_item";"nota";"data-hora"
"731";"1086";"1";"1998-01-30 15:48:11"
"560";"1265";"3";"1997-11-19 18:33:14"
"217";"79";"5";"1998-03-05 00:49:01"
"758";"790";"4";"1997-12-12 22:55:15"
"756";"181";"4";"1997-09-21 05:43:03"
"130";"63";"4";"1997-10-07 16:28:41"
"727";"483";"4";"1998-01-02 00:03:56"
"224";"258";"3";"1998-02-21 14:25:47"
"104";"331";"3";"1998-02-25 18:29:00"
"229";"358";"1";"1998-04-03 16:40:37"
"59";"175";"4";"1998-02-23 00:41:40"
"630";"9";"2";"1998-01-24 15:28:56"
"881";"106";"4";"1997-11-09 02:14:53"
"239";"675";"5";"1998-03-06 07:36:57"
"405";"640";"1";"1998-01-23 06:59:49"
"256";"402";"4";"1997-12-15 02:54:29"
"669";"183";"3";"1998-03-30 09:22:57"
"708";"15";"3";"1997-10-20 02:30:04"
"130";"123";"4";"1997-09-25 16:35:12"
"622";"156";"5";"1997-12-20 01:29:03"
"642";"1047";"3";"1998-01-23 22:45:27"
"339";"402";"3";"1998-03-27 18:41:07"
"551";"959";"5";"1998-04-17 00:36:06"
"454";"367";"4";"1998-02-23 17:52:08"
"755";"937";"4";"1997-12-19 19:13:24"
"61";"269";"3";"1998-03-29 18:15:25"
"406";"188";"4";"1997-12-18 18:32:52"
"655";"547";"4";"1998-02-15 03:12:56"
"627";"810";"3";"1997-11-14 15:17:39"
"497";"22";"5";"1997-11-12 01:58:50"
"764";"111";"4";"1997-10-07 13:59:55"
"457";"540";"3";"1997-12-19 14:15:40"
"240";"748";"3";"1998-01-25 21:50:31"
"159";"748";"3";"1997-11-25 16:18:08"
"521";"204";"4";"1998-01-10 21:17:33"
"551";"568";"4";"1998-04-17 00:31:46"
"509";"332";"2";"1997-12-31 14:53:20"
"699";"224";"3";"1997-11-07 03:14:09"
"207";"792";"2";"1997-10-05 16:16:56"
"339";"357";"5";"1998-03-27 17:56:29"
"193";"928";"2";"1998-03-05 16:36:49"
"848";"512";"5";"1998-02-09 13:00:25"
"8";"222";"5";"1997-11-12 16:19:16"
"286";"721";"3";"1997-10-22 11:58:49"
"780";"202";"4";"1998-03-31 14:03:03"
"265";"245";"4";"1997-09-26 21:28:32"
"210";"174";"5";"1998-02-17 14:20:45"
"650";"214";"3";"1998-03-31 15:39:47"
"378";"63";"3";"1997-11-23 22:08:39"
"878";"1092";"3";"1997-11-30 02:24:04"
"233";"204";"5";"1997-11-30 17:53:22"
"864";"367";"5";"1998-03-02 22:58:36"
"345";"235";"3";"1998-01-16 19:54:45"
"249";"92";"5";"1997-11-15 02:42:47"
"450";"716";"4";"1997-12-18 15:19:26"
"189";"132";"5";"1998-04-22 14:24:25"
"703";"764";"2";"1997-09-26 00:01:25"
"336";"90";"5";"1997-10-25 02:24:22"
"707";"526";"1";"1998-01-31 19:56:45"
"862";"1050";"5";"1997-11-12 00:29:11"
"881";"1066";"3";"1997-10-10 23:58:46"
"234";"781";"2";"1998-04-11 20:02:44"
"487";"194";"5";"1997-12-29 22:45:22"
"125";"209";"4";"1997-11-13 18:07:21"
"605";"174";"3";"1997-11-13 09:39:03"
"269";"168";"4";"1998-04-01 13:40:50"
"345";"722";"3";"1998-01-16 20:36:23"
"297";"347";"3";"1998-01-27 14:33:44"
"6";"205";"3";"1997-12-31 17:41:18"
"591";"127";"4";"1998-03-27 17:40:03"
"610";"607";"5";"1998-02-28 18:59:17"
"25";"23";"4";"1998-01-26 19:08:49"
"843";"162";"2";"1997-11-13 16:00:25"
"924";"480";"3";"1998-01-22 05:31:31"
"632";"11";"4";"1997-11-13 18:55:42"
"416";"187";"5";"1998-04-22 00:02:08"
"130";"299";"3";"1997-09-22 15:38:46"
"70";"161";"3";"1998-01-06 03:20:38"
"668";"896";"4";"1997-12-22 16:22:29"
"868";"195";"2";"1997-10-17 13:03:32"
"119";"762";"4";"1997-09-20 14:11:05"
"243";"461";"3";"1997-11-19 22:08:52"
"913";"8";"2";"1997-11-29 14:51:56"
"933";"475";"2";"1997-09-21 11:53:25"
"276";"1199";"4";"1998-03-02 18:21:14"
"379";"436";"3";"1998-01-17 15:55:46"
"295";"202";"5";"1997-11-14 11:32:23"
"942";"215";"5";"1998-03-30 15:38:37"
"754";"742";"3";"1997-11-13 17:13:11"
"393";"999";"4";"1998-03-12 16:16:27"
"98";"659";"5";"1997-11-25 20:01:01"
"795";"407";"3";"1997-11-26 13:11:19"
"764";"527";"4";"1997-10-08 16:46:22"
"64";"405";"3";"1998-03-12 18:48:08"
"145";"901";"1";"1998-01-23 08:48:36"
"308";"693";"3";"1998-02-17 14:55:04"
"901";"216";"4";"1997-10-17 20:56:18"
"803";"690";"4";"1997-11-20 16:46:50"
"236";"526";"3";"1998-03-17 03:35:00"
"335";"307";"5";"1998-04-02 22:29:12"
"497";"210";"4";"1997-11-05 16:56:17"
"543";"474";"5";"1997-09-30 21:29:47"
"301";"81";"3";"1997-12-14 02:29:11"
"805";"96";"4";"1997-12-09 16:11:53"
"804";"215";"5";"1997-11-13 14:22:32"
"903";"664";"4";"1998-03-27 18:22:35"
"669";"248";"4";"1998-04-14 07:23:32"
"187";"659";"5";"1997-11-13 20:54:34"
"897";"826";"4";"1997-11-19 23:39:38"
"930";"255";"3";"1997-11-14 16:11:07"
"263";"245";"4";"1998-03-30 19:36:57"
"313";"180";"5";"1998-03-27 13:08:18"
"174";"122";"1";"1998-02-02 12:47:01"
"537";"271";"2";"1998-01-28 20:06:31"
"345";"280";"3";"1998-01-16 19:57:37"
"889";"1419";"2";"1997-11-22 04:15:24"
"637";"148";"3";"1997-12-23 16:24:30"
"834";"316";"5";"1998-03-25 18:16:06"
"618";"507";"4";"1998-03-30 22:53:59"
"265";"50";"2";"1997-09-26 21:33:18"
"81";"742";"2";"1997-10-10 22:36:04"
"234";"1003";"2";"1998-04-11 19:37:47"
"234";"23";"4";"1998-04-11 19:39:28"
"44";"99";"4";"1997-10-31 22:46:52"
"190";"977";"2";"1998-03-27 20:55:38"
"64";"431";"4";"1998-03-12 18:16:16"
"804";"445";"4";"1997-11-13 15:29:26"
"912";"653";"3";"1997-10-04 08:51:46"
"758";"196";"4";"1997-12-12 22:40:29"
"912";"423";"5";"1997-10-04 09:04:54"
"12";"170";"4";"1997-11-19 14:09:34"
"372";"218";"5";"1997-10-14 19:51:21"
"99";"1132";"4";"1998-01-24 19:01:59"
"343";"203";"5";"1997-10-09 11:19:24"
"869";"181";"3";"1998-01-11 00:53:45"
"577";"471";"3";"1997-11-25 12:27:20"
"642";"377";"3";"1998-02-04 02:23:29"
"450";"131";"4";"1997-12-17 13:57:41"
"592";"526";"5";"1997-12-24 06:37:21"
"308";"1045";"4";"1998-02-17 15:27:13"
"836";"180";"5";"1998-01-25 15:50:00"
"116";"748";"2";"1997-10-09 23:56:26"
"537";"958";"2";"1998-01-28 20:37:32"
"130";"619";"4";"1997-10-07 16:10:09"
"64";"651";"4";"1998-03-12 19:13:15"
"784";"313";"5";"1998-03-31 20:29:48"
"7";"136";"5";"1998-03-31 10:43:33"
"543";"211";"4";"1997-10-22 16:10:41"
"889";"818";"4";"1997-11-22 02:45:40"
"903";"655";"5";"1998-04-01 18:32:56"
"18";"527";"4";"1997-11-21 13:35:09"
"129";"300";"3";"1997-12-27 14:32:14"
"279";"224";"4";"1997-12-17 11:42:41"
"86";"683";"5";"1997-11-15 02:16:14"
"189";"186";"2";"1998-04-22 14:27:07"
"601";"482";"4";"1997-10-08 19:35:42"
"615";"631";"4";"1997-11-13 16:20:43"
"533";"866";"2";"1998-02-09 10:51:37"
"537";"922";"3";"1998-01-28 20:34:02"
"751";"597";"2";"1998-03-07 16:34:50"
"361";"148";"1";"1997-11-13 14:15:24"
"13";"272";"4";"1998-01-11 14:06:43"
"492";"286";"4";"1997-11-19 16:51:39"
"91";"515";"5";"1998-04-01 10:58:10"
"409";"30";"4";"1997-12-02 21:28:01"
"279";"1120";"3";"1998-03-29 19:06:29"
"622";"162";"3";"1997-12-20 23:13:09"
"804";"363";"4";"1997-11-13 15:37:25"
"303";"748";"2";"1997-11-13 21:10:14"
"425";"82";"3";"1997-11-05 11:05:57"
"145";"109";"4";"1997-09-26 07:48:23"
"95";"181";"4";"1997-11-10 17:22:33"
"943";"717";"4";"1997-09-29 00:01:56"
"913";"603";"4";"1997-11-28 20:02:30"
"495";"575";"3";"1998-02-28 00:44:37"
"886";"186";"4";"1997-10-05 03:37:40"
"498";"222";"3";"1997-12-12 18:24:37"
"870";"100";"4";"1998-03-12 12:38:22"
"308";"56";"5";"1998-02-17 14:35:24"
"889";"29";"3";"1997-11-22 04:07:08"
"761";"261";"1";"1997-10-06 23:04:31"
"798";"498";"3";"1997-09-30 14:13:01"
"291";"631";"5";"1997-09-21 16:51:19"
"383";"180";"5";"1998-03-29 14:32:58"
"928";"127";"5";"1997-11-30 21:41:45"
"744";"479";"5";"1997-12-03 14:51:22"
"206";"242";"3";"1998-02-22 17:40:49"
"398";"154";"2";"1997-10-01 12:10:14"
"113";"979";"5";"1997-10-04 00:40:24"
"51";"184";"3";"1997-12-30 13:18:05"
"397";"243";"1";"1997-09-23 22:13:33"
"654";"222";"5";"1998-02-19 01:45:34"
"561";"942";"3";"1998-01-26 07:15:12"
"305";"171";"5";"1998-02-01 05:53:57"
"829";"281";"3";"1997-12-09 21:05:49"
"234";"319";"3";"1998-04-11 19:48:03"
"601";"411";"2";"1997-10-08 19:01:47"
"435";"72";"4";"1998-01-06 21:26:49"
"701";"275";"5";"1998-04-01 13:13:48"
"250";"378";"4";"1997-10-28 23:27:39"
"346";"369";"3";"1997-09-22 14:21:30"
"47";"301";"4";"1997-11-13 13:58:53"
"393";"111";"3";"1998-02-17 16:54:53"
"343";"200";"2";"1997-10-09 10:42:19"
"6";"465";"1";"1998-01-01 16:38:28"
"525";"181";"4";"1997-12-02 15:02:20"
"201";"406";"1";"1998-01-06 16:21:45"
"26";"274";"3";"1998-03-31 20:07:14"
"417";"245";"4";"1997-11-16 00:09:39"
"602";"148";"4";"1998-02-28 01:01:57"
"417";"418";"4";"1997-11-15 23:31:11"
"293";"464";"3";"1998-03-03 03:35:27"
"653";"179";"4";"1997-11-21 19:05:27"
"649";"24";"4";"1998-04-01 11:21:00"
"620";"565";"4";"1998-03-15 15:48:02"
"545";"554";"3";"1997-11-18 21:31:37"
"919";"255";"4";"1997-09-26 12:52:50"
"491";"258";"4";"1998-03-29 13:43:35"
"423";"620";"4";"1998-03-31 22:55:11"
"749";"1139";"3";"1997-11-06 18:01:24"
"870";"1046";"3";"1997-11-16 18:05:10"
"181";"1296";"1";"1997-11-08 01:06:46"
"279";"456";"3";"1997-09-26 15:02:04"
"854";"289";"2";"1997-12-22 14:32:42"
"244";"88";"4";"1997-11-27 02:14:44"
"145";"284";"4";"1998-02-25 06:15:04"
"532";"420";"4";"1998-02-28 00:26:14"
"276";"57";"3";"1997-09-20 17:32:06"
"881";"443";"5";"1997-10-11 00:10:48"
"544";"302";"5";"1998-01-14 13:25:35"
"753";"347";"2";"1998-04-01 00:26:07"
"439";"273";"2";"1997-12-23 12:57:55"
"919";"14";"4";"1997-09-26 12:48:54"
"223";"289";"1";"1998-04-02 17:30:17"
"881";"323";"2";"1997-11-09 01:58:07"
"294";"1199";"2";"1998-03-07 00:42:22"
"145";"977";"3";"1997-11-10 08:38:51"
"286";"123";"5";"1997-10-10 19:13:06"
"312";"222";"3";"1998-04-04 11:06:04"
"538";"31";"3";"1997-10-17 14:30:22"
"940";"879";"3";"1998-03-09 18:55:35"
"269";"281";"1";"1998-04-01 14:26:30"
"635";"276";"3";"1997-11-07 02:07:37"
"145";"1291";"3";"1998-02-25 06:22:43"
"622";"1303";"2";"1997-12-20 23:41:00"
"924";"313";"4";"1998-01-29 06:23:25"
"833";"670";"1";"1997-09-24 15:07:08"
"334";"620";"2";"1998-04-02 16:32:20"
"860";"310";"4";"1997-11-30 15:30:45"
"109";"22";"4";"1997-11-26 16:35:50"
"913";"301";"1";"1997-11-28 18:50:02"
"268";"186";"3";"1997-09-26 18:45:11"
"227";"934";"2";"1997-11-08 21:37:54"
"381";"514";"5";"1998-04-16 00:29:54"
"790";"121";"3";"1998-01-10 16:47:37"
"758";"1074";"1";"1997-12-13 20:04:57"
"595";"1165";"1";"1998-02-08 04:09:08"
"279";"597";"5";"1997-09-26 15:10:56"
"932";"399";"4";"1998-03-30 06:56:38"
"488";"79";"4";"1998-03-30 18:45:34"
"665";"301";"4";"1998-01-08 17:08:16"
"935";"717";"4";"1998-01-10 19:54:32"
"264";"504";"5";"1998-01-29 22:09:37"
"655";"1160";"3";"1998-02-28 14:10:50"
"234";"66";"3";"1998-04-11 19:46:05"
"796";"187";"5";"1998-04-15 14:55:04"
"102";"195";"4";"1998-03-01 22:16:00"
"661";"418";"4";"1997-10-05 04:24:00"
"749";"227";"4";"1997-11-06 17:29:49"
"644";"333";"3";"1998-03-05 02:32:47"
"829";"255";"3";"1998-04-02 17:07:37"
"151";"427";"5";"1997-11-14 13:15:08"
"382";"546";"2";"1997-10-04 03:23:54"
"551";"636";"5";"1998-04-17 00:35:30"
"106";"1028";"3";"1998-01-03 22:08:05"
"234";"175";"2";"1998-04-08 20:44:36"
"181";"879";"2";"1997-11-08 00:59:02"
"327";"663";"4";"1998-02-18 13:33:02"
"171";"269";"4";"1998-03-27 18:40:35"
"799";"286";"5";"1997-11-11 10:07:48"
"298";"22";"4";"1998-01-07 11:22:45"
"771";"381";"3";"1997-11-27 16:46:10"
"374";"228";"5";"1997-11-24 15:26:13"
"879";"117";"4";"1998-02-17 21:31:05"
"328";"286";"5";"1998-01-17 10:40:52"
"720";"268";"4";"1998-03-30 09:57:49"
"16";"410";"5";"1997-10-24 15:35:07"
"452";"648";"4";"1997-09-26 08:28:12"
"835";"239";"5";"1998-03-27 18:28:04"
"663";"237";"4";"1998-03-09 22:14:33"
"406";"124";"4";"1997-11-13 15:43:08"
"877";"14";"5";"1997-12-21 01:04:08"
"177";"238";"3";"1997-11-21 13:52:23"
"663";"330";"4";"1998-03-09 22:02:19"
"497";"758";"2";"1997-11-12 16:18:12"
"294";"7";"4";"1997-10-25 19:46:03"
"437";"165";"4";"1997-12-01 15:52:04"
"239";"116";"5";"1998-03-06 07:44:53"
"374";"15";"3";"1997-11-24 14:43:00"
"875";"213";"4";"1997-10-10 03:36:48"
"379";"843";"4";"1997-12-01 04:44:45"
"333";"294";"3";"1998-03-27 21:38:16"
"600";"56";"5";"1998-02-25 21:04:52"
"13";"357";"3";"1997-12-07 14:23:31"
"887";"91";"5";"1997-12-06 01:01:24"
"442";"313";"3";"1997-12-29 06:31:56"
"207";"684";"3";"1997-09-29 02:01:47"
"548";"282";"4";"1998-04-01 04:23:04"
"151";"154";"4";"1997-11-14 13:24:02"
"774";"553";"2";"1998-02-27 02:21:07"
"321";"611";"4";"1997-11-13 13:50:32"
"94";"318";"5";"1998-04-04 17:19:51"
"669";"114";"5";"1998-04-14 07:36:36"
"5";"183";"4";"1997-09-30 13:13:34"
"507";"678";"5";"1998-03-15 09:48:08"
"758";"11";"3";"1997-12-12 22:08:09"
"116";"295";"3";"1997-10-10 00:03:02"
"533";"192";"3";"1997-11-13 13:28:06"
"49";"732";"3";"1998-02-21 10:50:40"
"157";"1258";"5";"1998-02-07 19:38:52"
"538";"317";"4";"1997-10-17 14:02:45"
"312";"657";"5";"1998-04-04 11:01:25"
"852";"290";"4";"1998-03-27 19:13:37"
"608";"199";"1";"1997-11-24 17:33:26"
"450";"468";"4";"1997-12-17 13:40:03"
"244";"458";"3";"1997-11-27 01:20:05"
"561";"62";"3";"1998-01-26 07:22:24"
"414";"11";"5";"1998-01-16 22:09:07"
"445";"333";"2";"1998-03-27 05:30:10"
"508";"200";"4";"1998-01-02 16:20:42"
"648";"431";"5";"1998-01-15 13:44:24"
"119";"537";"5";"1998-01-30 13:10:18"
"192";"1137";"4";"1997-12-05 21:21:45"
"932";"863";"4";"1998-03-30 06:11:03"
"933";"176";"3";"1997-09-21 12:05:15"
"342";"657";"5";"1997-09-23 00:10:07"
"28";"145";"3";"1997-12-12 18:25:04"
"170";"988";"3";"1998-01-13 12:41:03"
"292";"408";"4";"1997-12-02 20:07:48"
"437";"89";"2";"1997-11-21 16:21:41"
"654";"1115";"3";"1998-02-19 01:49:39"
"161";"272";"5";"1998-03-29 08:21:54"
"92";"238";"5";"1997-09-30 18:15:59"
"2";"255";"4";"1998-02-27 00:49:01"
"74";"324";"3";"1998-02-24 12:14:40"
"373";"1113";"1";"1997-10-17 11:52:48"
"295";"405";"5";"1997-11-14 11:38:39"
"123";"531";"3";"1997-11-18 14:04:31"
"745";"302";"4";"1997-11-21 11:27:55"
"144";"1169";"4";"1998-02-21 21:07:24"
"393";"769";"4";"1998-03-12 16:39:53"
"804";"82";"5";"1997-11-13 14:26:41"
"538";"162";"3";"1997-10-20 13:11:03"
"798";"168";"4";"1997-10-01 19:09:25"
"267";"128";"5";"1997-11-08 03:56:10"
"495";"195";"5";"1998-02-27 23:36:36"
"181";"330";"1";"1997-11-08 01:01:08"
"562";"174";"5";"1997-11-10 18:08:25"
"468";"237";"4";"1997-09-26 10:23:01"
"751";"739";"3";"1998-03-05 18:32:36"
"99";"118";"2";"1998-01-24 19:00:37"
"694";"241";"3";"1997-10-01 14:44:37"
"521";"68";"4";"1998-01-29 05:14:49"
"405";"1555";"1";"1998-01-23 06:50:45"
"49";"557";"3";"1998-02-21 10:06:34"
"110";"202";"2";"1998-02-08 22:48:29"
"246";"628";"1";"1998-01-16 00:49:14"
"727";"89";"5";"1998-01-02 00:21:38"
"881";"573";"3";"1997-10-11 00:07:40"
"253";"568";"4";"1998-04-03 15:31:35"
"758";"898";"3";"1997-12-28 02:39:26"
"851";"68";"3";"1997-10-01 15:48:42"
"710";"172";"4";"1997-12-13 22:51:23"
"276";"922";"4";"1998-03-06 06:00:49"
"267";"143";"4";"1997-11-08 04:15:29"
"882";"969";"5";"1997-11-18 16:08:52"
"92";"412";"2";"1997-09-30 14:30:09"
"447";"293";"4";"1997-11-06 19:14:19"
"777";"127";"1";"1997-10-04 12:53:11"
"758";"505";"5";"1997-12-12 23:10:12"
"407";"382";"3";"1997-10-08 17:31:46"
"496";"426";"3";"1997-10-05 14:10:19"
"540";"9";"5";"1997-12-15 00:36:05"
"224";"149";"1";"1998-02-21 20:33:19"
"798";"162";"3";"1997-10-06 19:35:53"
"645";"469";"5";"1998-04-08 13:58:27"
"853";"323";"3";"1997-11-12 17:01:23"
"725";"873";"4";"1997-10-05 23:09:54"
"246";"216";"3";"1998-01-16 00:22:29"
"151";"4";"5";"1997-11-14 13:28:42"
"116";"185";"3";"1997-10-10 00:18:39"
"344";"7";"4";"1998-01-14 18:51:08"
"380";"197";"3";"1998-01-22 11:21:26"
"653";"83";"5";"1997-11-06 19:05:36"
"272";"69";"4";"1997-11-13 18:05:13"
"834";"246";"4";"1998-03-25 18:57:03"
"82";"770";"4";"1997-11-05 19:42:57"
"536";"98";"4";"1997-12-17 09:00:29"
"425";"307";"4";"1998-03-19 19:26:51"
"554";"542";"3";"1997-10-09 01:06:35"
"910";"257";"3";"1997-11-29 13:35:49"
"68";"237";"5";"1997-10-16 00:55:33"
"313";"1";"4";"1998-03-27 12:43:56"
"326";"611";"3";"1997-11-18 14:52:52"
"9";"483";"5";"1998-02-08 14:47:36"
"417";"242";"3";"1997-11-15 23:06:39"
"872";"1047";"4";"1998-02-26 04:53:23"
"666";"111";"3";"1997-11-23 16:32:03"
"328";"750";"4";"1998-01-17 10:41:59"
"580";"123";"4";"1998-01-06 19:19:59"
"184";"183";"4";"1998-03-14 17:50:30"
"664";"603";"5";"1997-10-10 20:35:18"
"925";"561";"3";"1998-01-13 16:01:40"
"187";"462";"5";"1997-11-13 21:07:42"
"354";"1241";"4";"1998-03-29 21:14:35"
"363";"431";"2";"1998-04-02 02:35:01"
"907";"235";"4";"1997-11-21 21:40:22"
"200";"325";"5";"1997-10-05 05:55:19"
"880";"17";"3";"1997-11-22 02:00:08"
"322";"150";"4";"1998-02-12 17:07:07"
"210";"152";"5";"1998-02-17 12:51:16"
"336";"290";"3";"1997-10-25 02:22:14"
"263";"99";"3";"1998-03-30 20:02:57"
"859";"275";"3";"1998-01-25 21:33:48"
"804";"1188";"2";"1997-11-13 15:37:25"
"840";"272";"4";"1998-03-29 17:19:16"
"487";"742";"5";"1997-12-29 21:34:13"
"532";"450";"2";"1997-09-20 20:00:21"
"922";"450";"4";"1998-04-01 13:24:36"
"524";"393";"3";"1998-01-12 17:30:32"
"487";"685";"3";"1997-12-29 22:10:52"
"606";"239";"4";"1997-11-30 18:45:39"
"493";"89";"4";"1998-01-06 20:55:33"
"267";"141";"4";"1997-11-08 03:55:47"
"254";"496";"4";"1998-02-02 23:13:02"
"115";"234";"5";"1997-12-03 14:59:42"
"452";"423";"5";"1998-01-23 05:28:30"
"803";"303";"4";"1997-11-20 16:37:09"
"566";"11";"3";"1997-12-09 03:46:02"
"437";"155";"3";"1997-11-21 17:13:09"
"271";"580";"2";"1998-01-26 18:16:26"
"749";"2";"4";"1997-11-06 17:49:35"
"145";"363";"4";"1997-09-26 08:00:07"
"447";"742";"3";"1997-11-06 19:17:38"
"942";"210";"4";"1998-03-30 15:39:44"
"521";"222";"4";"1998-01-10 20:43:19"
"777";"527";"4";"1997-10-04 12:51:46"
"116";"532";"2";"1997-10-10 00:04:11"
"299";"24";"3";"1997-10-26 11:55:32"
"503";"1009";"2";"1998-01-12 18:01:51"
"286";"111";"5";"1997-10-10 19:17:38"
"138";"209";"4";"1997-11-08 18:19:08"
"497";"181";"5";"1997-11-12 01:56:20"
"92";"289";"3";"1997-09-30 14:42:47"
"298";"181";"4";"1998-01-06 19:27:09"
"263";"222";"4";"1998-03-30 20:12:53"
"207";"509";"4";"1997-10-26 12:11:28"
"715";"276";"3";"1997-10-04 07:54:14"
"694";"161";"4";"1997-10-01 14:30:18"
"774";"644";"4";"1998-02-27 02:19:37"
"663";"682";"3";"1998-03-09 22:04:51"
"97";"428";"4";"1998-01-08 03:05:53"
"774";"511";"3";"1998-02-27 02:14:43"
"942";"95";"5";"1998-03-30 15:45:16"
"501";"117";"4";"1997-12-28 19:26:15"
"8";"566";"3";"1997-11-12 16:20:23"
"711";"778";"4";"1998-01-10 23:27:15"
"109";"11";"4";"1997-11-26 16:33:06"
"896";"228";"5";"1998-02-10 21:51:06"
"498";"675";"4";"1997-12-12 17:26:54"
"421";"174";"5";"1998-04-10 17:49:22"
"297";"535";"3";"1997-09-22 16:00:14"
"934";"510";"5";"1998-03-29 14:49:11"
"886";"265";"4";"1997-10-05 03:22:33"
"316";"132";"4";"1997-11-29 22:33:19"
"268";"89";"4";"1997-10-10 17:04:57"
"875";"479";"4";"1997-10-10 03:58:07"
"537";"133";"4";"1998-01-28 20:38:27"
"660";"472";"2";"1998-03-29 16:07:01"
"399";"501";"2";"1997-12-17 05:20:51"
"466";"1607";"5";"1998-03-19 02:10:31"
"659";"96";"4";"1998-03-31 19:49:12"
"661";"140";"3";"1997-10-04 22:05:52"
"532";"451";"4";"1997-09-20 18:04:34"
"601";"508";"4";"1997-10-08 18:42:44"
"848";"451";"4";"1998-02-09 13:39:37"
"318";"792";"2";"1998-01-11 02:23:38"
"790";"742";"4";"1998-01-10 16:45:41"
"312";"613";"5";"1998-04-04 11:00:54"
"588";"699";"4";"1998-03-16 01:59:45"
"94";"182";"5";"1998-01-27 00:51:29"
"268";"506";"4";"1997-09-26 18:50:25"
"361";"949";"4";"1997-11-13 14:06:14"
"26";"1016";"3";"1998-03-31 17:53:29"
"390";"1";"5";"1997-11-16 12:27:46"
"441";"282";"4";"1998-03-27 18:52:08"
"85";"1065";"3";"1997-11-13 18:03:41"
"104";"340";"3";"1998-02-25 18:24:38"
"82";"484";"4";"1997-11-05 19:39:57"
"374";"135";"4";"1997-12-15 01:11:17"
"518";"129";"5";"1997-10-14 07:10:04"
"870";"286";"4";"1997-09-23 18:32:12"
"606";"200";"5";"1997-11-30 18:04:22"
"255";"324";"5";"1997-12-27 06:39:46"
"267";"824";"4";"1997-11-08 03:35:53"
"397";"199";"5";"1998-01-20 23:29:50"
"81";"3";"4";"1997-10-11 14:55:46"
"650";"968";"4";"1998-03-31 16:24:18"
"85";"707";"4";"1997-11-13 17:52:30"
"884";"268";"4";"1997-10-14 16:35:04"
"941";"300";"4";"1997-09-23 18:01:35"
"851";"193";"4";"1997-10-01 15:48:42"
"844";"1099";"2";"1997-10-20 19:43:11"
"391";"237";"4";"1997-10-20 23:11:04"
"653";"742";"3";"1998-01-29 02:34:00"
"657";"294";"5";"1998-01-08 02:44:07"
"10";"289";"4";"1997-10-26 14:17:03"
"238";"301";"3";"1997-12-31 10:44:15"
"919";"250";"3";"1997-09-26 12:45:49"
"292";"83";"5";"1997-12-02 20:12:40"
"125";"1170";"1";"1998-04-17 15:43:11"
"561";"644";"3";"1998-01-26 06:42:23"
"201";"82";"4";"1998-01-06 16:21:11"
"738";"233";"3";"1997-09-27 06:47:58"
"143";"682";"3";"1998-02-25 08:55:41"
"805";"55";"5";"1997-12-09 16:11:33"
"835";"485";"5";"1998-03-27 18:18:45"
"272";"317";"4";"1997-11-13 18:02:57"
"918";"86";"4";"1998-04-07 19:06:38"
"506";"873";"4";"1998-03-14 08:25:17"
"918";"856";"4";"1998-04-07 19:34:51"
"10";"56";"5";"1997-10-26 14:23:18"
"324";"258";"4";"1997-11-26 17:11:47"
"440";"300";"3";"1998-04-02 16:53:05"
"709";"17";"4";"1997-11-18 07:15:20"
"608";"136";"3";"1997-11-24 17:28:00"
"6";"525";"5";"1997-12-31 17:46:43"
"859";"762";"5";"1998-01-25 21:43:57"
"806";"56";"5";"1997-12-17 16:46:39"
"82";"456";"1";"1998-01-13 15:03:38"
"757";"27";"4";"1998-02-26 01:18:03"
"130";"237";"5";"1997-09-22 15:40:21"
"347";"416";"3";"1997-12-09 05:05:15"
"385";"504";"4";"1997-11-13 14:32:40"
"303";"1218";"4";"1997-11-14 02:12:30"
"897";"133";"4";"1997-11-19 22:57:17"
"210";"301";"4";"1998-02-17 13:03:55"
"676";"313";"4";"1998-04-15 21:07:04"
"328";"402";"3";"1998-01-17 11:33:47"
"524";"499";"4";"1998-01-12 17:39:58"
"664";"50";"5";"1997-10-28 23:00:15"
"234";"984";"2";"1998-03-27 18:26:06"
"537";"277";"2";"1998-01-28 20:26:13"
"489";"873";"3";"1998-04-01 13:10:08"
"378";"53";"3";"1997-11-23 22:08:15"
"655";"372";"3";"1998-02-14 00:55:07"
"276";"696";"2";"1997-09-20 17:17:12"
"635";"886";"4";"1997-11-07 02:01:41"
"85";"842";"3";"1997-12-24 17:35:04"
"407";"163";"3";"1997-10-08 16:24:51"
"375";"761";"3";"1998-02-04 16:55:31"
"788";"300";"5";"1997-11-30 02:24:37"
"393";"318";"3";"1998-02-17 17:06:13"
"221";"257";"4";"1997-09-26 00:27:55"
"883";"277";"4";"1998-04-04 16:25:36"
"393";"722";"2";"1998-03-12 15:52:16"
"128";"705";"3";"1997-11-19 16:34:56"
"209";"321";"4";"1997-12-30 02:51:48"
"114";"56";"3";"1997-12-04 15:35:45"
"497";"562";"2";"1997-11-12 02:02:21"
"537";"919";"4";"1998-01-28 20:26:52"
"659";"69";"3";"1998-03-31 19:55:16"
"725";"300";"4";"1997-10-05 23:58:49"
"234";"70";"3";"1998-04-11 19:59:47"
"11";"736";"4";"1998-04-06 20:46:51"
"655";"5";"2";"1998-02-15 03:20:41"
"495";"1469";"5";"1998-02-28 00:33:30"
"488";"289";"1";"1998-03-30 18:27:43"
"42";"204";"5";"1997-12-02 21:10:21"
"126";"1175";"5";"1998-02-18 23:55:58"
